Item_Name,ABC_Class,Category,Price_Tier,Segment,Base_Price_₹,Time_Slot,Day_Type,Weather_State,Signal_Footfall,Signal_Weather,Signal_SlotDay,Demand_Verdict,Recommended_Price_₹,Price_Change_%,Direction,Review_Flag,Elasticity_Coefficient,Rain_Boost_Flag
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Morning,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekday,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,230,4.55,INCREASE,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,230,4.55,INCREASE,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekday,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,230,4.55,INCREASE,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,230,4.55,INCREASE,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,220,0.0,HOLD,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,230,4.55,INCREASE,OK,1.1111,True
Honey Chili Lotus Stem,A,Share-A-Plate,Mid-range,Premium Lock,220,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,230,4.55,INCREASE,OK,1.1111,True
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,205,-4.65,DECREASE,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,205,-4.65,DECREASE,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,230,6.98,INCREASE,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,230,6.98,INCREASE,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,215,0.0,HOLD,OK,1.6667,False
Tres Leches Cake,A,Dessert,Mid-range,Premium Lock,215,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,230,6.98,INCREASE,OK,1.6667,False
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekday,Heavy Rain,NORMAL,HIGH,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekend,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekday,Heavy Rain,NORMAL,HIGH,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,220,4.76,INCREASE,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,220,4.76,INCREASE,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekday,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,220,4.76,INCREASE,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,220,4.76,INCREASE,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,210,0.0,HOLD,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekend,Heavy Rain,NORMAL,HIGH,HIGH,HIGH,220,4.76,INCREASE,OK,1.1905,True
Loaded Nachos,A,Share-A-Plate,Mid-range,Premium Lock,210,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,220,4.76,INCREASE,OK,1.1905,True
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,190,-5.0,DECREASE,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,190,-5.0,DECREASE,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Evening,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,215,7.5,INCREASE,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekday,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekday,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekday,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekday,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,215,7.5,INCREASE,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekend,Heavy Rain,NORMAL,LOW,HIGH,NORMAL,200,0.0,HOLD,OK,1.6667,False
Virgin Pina Colada,A,Mocktails,Mid-range,Premium Lock,200,Dinner,Weekend,Clear After Rain,NORMAL,HIGH,HIGH,HIGH,215,7.5,INCREASE,OK,1.6667,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,190,-4.52,DECREASE,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Morning,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekday,Dry Day,NORMAL,NORMAL,LOW,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekday,Light Drizzle,NORMAL,NORMAL,LOW,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekday,Heavy Rain,NORMAL,LOW,LOW,LOW,190,-4.52,DECREASE,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekday,Clear After Rain,NORMAL,HIGH,LOW,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekend,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekend,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekend,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Afternoon,Weekend,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Evening,Weekday,Dry Day,NORMAL,NORMAL,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Evening,Weekday,Light Drizzle,NORMAL,NORMAL,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Evening,Weekday,Heavy Rain,NORMAL,LOW,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Evening,Weekday,Clear After Rain,NORMAL,HIGH,NORMAL,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Evening,Weekend,Dry Day,NORMAL,NORMAL,HIGH,NORMAL,200,0.5,HOLD,OK,1.3333,False
Volcanic Potatoes,A,Share-A-Plate,Budget,Premium Lock,199,Evening,Weekend,Light Drizzle,NORMAL,NORMAL,HIGH,NORMAL,200,0.5,HOLD,OK,1.3333,False
